[epoch:0, iter:1] avg_LOSS: 2.494 | avg_ACC: 9.375% 
[epoch:15, iter:11991] avg_LOSS: 0.030 | avg_ACC: 99.162% 
[epoch:15, iter:11992] avg_LOSS: 0.030 | avg_ACC: 99.165% 
[epoch:15, iter:11993] avg_LOSS: 0.031 | avg_ACC: 99.162% 
[epoch:15, iter:11994] avg_LOSS: 0.031 | avg_ACC: 99.165% 
[epoch:15, iter:11995] avg_LOSS: 0.030 | avg_ACC: 99.169% 
[epoch:15, iter:11996] avg_LOSS: 0.030 | avg_ACC: 99.172% 
[epoch:15, iter:11997] avg_LOSS: 0.030 | avg_ACC: 99.175% 
[epoch:15, iter:11998] avg_LOSS: 0.031 | avg_ACC: 99.172% 
[epoch:15, iter:11999] avg_LOSS: 0.031 | avg_ACC: 99.169% 
[epoch:15, iter:12000] avg_LOSS: 0.031 | avg_ACC: 99.172% 
[epoch:15, iter:12001] avg_LOSS: 0.031 | avg_ACC: 99.176% 
[epoch:15, iter:12002] avg_LOSS: 0.031 | avg_ACC: 99.173% 
[epoch:15, iter:12003] avg_LOSS: 0.031 | avg_ACC: 99.176% 
[epoch:15, iter:12004] avg_LOSS: 0.031 | avg_ACC: 99.173% 
[epoch:15, iter:12005] avg_LOSS: 0.031 | avg_ACC: 99.170% 
[epoch:15, iter:12006] avg_LOSS: 0.031 | avg_ACC: 99.173% 
[epoch:15, iter:12007] avg_LOSS: 0.031 | avg_ACC: 99.176% 
[epoch:15, iter:12008] avg_LOSS: 0.031 | avg_ACC: 99.179% 
[epoch:15, iter:12009] avg_LOSS: 0.031 | avg_ACC: 99.182% 
[epoch:15, iter:12010] avg_LOSS: 0.030 | avg_ACC: 99.185% 
[epoch:15, iter:12011] avg_LOSS: 0.030 | avg_ACC: 99.188% 
[epoch:15, iter:12012] avg_LOSS: 0.030 | avg_ACC: 99.191% 
[epoch:15, iter:12013] avg_LOSS: 0.031 | avg_ACC: 99.183% 
[epoch:15, iter:12014] avg_LOSS: 0.030 | avg_ACC: 99.186% 
[epoch:15, iter:12015] avg_LOSS: 0.030 | avg_ACC: 99.189% 
[epoch:15, iter:12016] avg_LOSS: 0.030 | avg_ACC: 99.186% 
[epoch:15, iter:12017] avg_LOSS: 0.030 | avg_ACC: 99.189% 
[epoch:15, iter:12018] avg_LOSS: 0.030 | avg_ACC: 99.186% 
[epoch:15, iter:12019] avg_LOSS: 0.030 | avg_ACC: 99.184% 
[epoch:15, iter:12020] avg_LOSS: 0.030 | avg_ACC: 99.176% 
[epoch:15, iter:12021] avg_LOSS: 0.031 | avg_ACC: 99.173% 
[epoch:15, iter:12022] avg_LOSS: 0.031 | avg_ACC: 99.171% 
[epoch:15, iter:12023] avg_LOSS: 0.031 | avg_ACC: 99.173% 
[epoch:15, iter:12024] avg_LOSS: 0.031 | avg_ACC: 99.171% 
[epoch:15, iter:12025] avg_LOSS: 0.031 | avg_ACC: 99.168% 
[epoch:15, iter:12026] avg_LOSS: 0.031 | avg_ACC: 99.166% 
[epoch:15, iter:12027] avg_LOSS: 0.031 | avg_ACC: 99.169% 
[epoch:15, iter:12028] avg_LOSS: 0.030 | avg_ACC: 99.172% 
[epoch:15, iter:12029] avg_LOSS: 0.030 | avg_ACC: 99.174% 
[epoch:15, iter:12030] avg_LOSS: 0.030 | avg_ACC: 99.177% 
[epoch:15, iter:12031] avg_LOSS: 0.030 | avg_ACC: 99.180% 
[epoch:15, iter:12032] avg_LOSS: 0.030 | avg_ACC: 99.183% 
[epoch:15, iter:12033] avg_LOSS: 0.030 | avg_ACC: 99.185% 
[epoch:15, iter:12034] avg_LOSS: 0.030 | avg_ACC: 99.183% 
[epoch:15, iter:12035] avg_LOSS: 0.030 | avg_ACC: 99.185% 
[epoch:15, iter:12036] avg_LOSS: 0.030 | avg_ACC: 99.178% 
[epoch:15, iter:12037] avg_LOSS: 0.030 | avg_ACC: 99.181% 
[epoch:15, iter:12038] avg_LOSS: 0.030 | avg_ACC: 99.173% 
[epoch:15, iter:12039] avg_LOSS: 0.030 | avg_ACC: 99.171% 
[epoch:15, iter:12040] avg_LOSS: 0.030 | avg_ACC: 99.173% 
[epoch:15, iter:12041] avg_LOSS: 0.030 | avg_ACC: 99.176% 
[epoch:15, iter:12042] avg_LOSS: 0.030 | avg_ACC: 99.174% 
[epoch:15, iter:12043] avg_LOSS: 0.030 | avg_ACC: 99.176% 
[epoch:15, iter:12044] avg_LOSS: 0.030 | avg_ACC: 99.169% 
[epoch:15, iter:12045] avg_LOSS: 0.030 | avg_ACC: 99.172% 
[epoch:15, iter:12046] avg_LOSS: 0.030 | avg_ACC: 99.169% 
[epoch:15, iter:12047] avg_LOSS: 0.030 | avg_ACC: 99.172% 
[epoch:15, iter:12048] avg_LOSS: 0.030 | avg_ACC: 99.170% 
[epoch:15, iter:12049] avg_LOSS: 0.030 | avg_ACC: 99.167% 
[epoch:15, iter:12050] avg_LOSS: 0.030 | avg_ACC: 99.170% 
[epoch:15, iter:12051] avg_LOSS: 0.030 | avg_ACC: 99.173% 
[epoch:15, iter:12052] avg_LOSS: 0.030 | avg_ACC: 99.175% 
[epoch:15, iter:12053] avg_LOSS: 0.030 | avg_ACC: 99.173% 
[epoch:15, iter:12054] avg_LOSS: 0.030 | avg_ACC: 99.171% 
[epoch:15, iter:12055] avg_LOSS: 0.030 | avg_ACC: 99.173% 
[epoch:15, iter:12056] avg_LOSS: 0.030 | avg_ACC: 99.171% 
[epoch:15, iter:12057] avg_LOSS: 0.030 | avg_ACC: 99.169% 
[epoch:15, iter:12058] avg_LOSS: 0.030 | avg_ACC: 99.171% 
[epoch:15, iter:12059] avg_LOSS: 0.030 | avg_ACC: 99.174% 
[epoch:15, iter:12060] avg_LOSS: 0.030 | avg_ACC: 99.171% 
[epoch:15, iter:12061] avg_LOSS: 0.030 | avg_ACC: 99.174% 
[epoch:15, iter:12062] avg_LOSS: 0.030 | avg_ACC: 99.172% 
[epoch:15, iter:12063] avg_LOSS: 0.030 | avg_ACC: 99.169% 
[epoch:15, iter:12064] avg_LOSS: 0.030 | avg_ACC: 99.172% 
[epoch:15, iter:12065] avg_LOSS: 0.030 | avg_ACC: 99.174% 
[epoch:15, iter:12066] avg_LOSS: 0.030 | avg_ACC: 99.177% 
[epoch:15, iter:12067] avg_LOSS: 0.030 | avg_ACC: 99.179% 
[epoch:15, iter:12068] avg_LOSS: 0.030 | avg_ACC: 99.182% 
[epoch:15, iter:12069] avg_LOSS: 0.030 | avg_ACC: 99.180% 
[epoch:15, iter:12070] avg_LOSS: 0.030 | avg_ACC: 99.177% 
[epoch:15, iter:12071] avg_LOSS: 0.030 | avg_ACC: 99.175% 
[epoch:15, iter:12072] avg_LOSS: 0.030 | avg_ACC: 99.178% 
[epoch:15, iter:12073] avg_LOSS: 0.030 | avg_ACC: 99.171% 
[epoch:15, iter:12074] avg_LOSS: 0.030 | avg_ACC: 99.173% 
[epoch:15, iter:12075] avg_LOSS: 0.030 | avg_ACC: 99.176% 
[epoch:15, iter:12076] avg_LOSS: 0.030 | avg_ACC: 99.178% 
[epoch:15, iter:12077] avg_LOSS: 0.030 | avg_ACC: 99.176% 
[epoch:15, iter:12078] avg_LOSS: 0.030 | avg_ACC: 99.178% 
[epoch:15, iter:12079] avg_LOSS: 0.030 | avg_ACC: 99.176% 
[epoch:15, iter:12080] avg_LOSS: 0.030 | avg_ACC: 99.179% 
[epoch:15, iter:12081] avg_LOSS: 0.030 | avg_ACC: 99.181% 
[epoch:15, iter:12082] avg_LOSS: 0.030 | avg_ACC: 99.174% 
[epoch:15, iter:12083] avg_LOSS: 0.030 | avg_ACC: 99.177% 
[epoch:15, iter:12084] avg_LOSS: 0.030 | avg_ACC: 99.179% 
[epoch:15, iter:12085] avg_LOSS: 0.030 | avg_ACC: 99.177% 
[epoch:15, iter:12086] avg_LOSS: 0.031 | avg_ACC: 99.175% 
[epoch:15, iter:12087] avg_LOSS: 0.031 | avg_ACC: 99.177% 
[epoch:15, iter:12088] avg_LOSS: 0.030 | avg_ACC: 99.179% 
[epoch:15, iter:12089] avg_LOSS: 0.030 | avg_ACC: 99.177% 
[epoch:15, iter:12090] avg_LOSS: 0.030 | avg_ACC: 99.175% 
[epoch:15, iter:12091] avg_LOSS: 0.030 | avg_ACC: 99.178% 
[epoch:15, iter:12092] avg_LOSS: 0.030 | avg_ACC: 99.180% 
[epoch:15, iter:12093] avg_LOSS: 0.030 | avg_ACC: 99.182% 
[epoch:15, iter:12094] avg_LOSS: 0.030 | avg_ACC: 99.180% 
[epoch:15, iter:12095] avg_LOSS: 0.030 | avg_ACC: 99.178% 
[epoch:15, iter:12096] avg_LOSS: 0.030 | avg_ACC: 99.180% 
[epoch:15, iter:12097] avg_LOSS: 0.030 | avg_ACC: 99.183% 
[epoch:15, iter:12098] avg_LOSS: 0.030 | avg_ACC: 99.185% 
[epoch:15, iter:12099] avg_LOSS: 0.030 | avg_ACC: 99.179% 
[epoch:15, iter:12100] avg_LOSS: 0.030 | avg_ACC: 99.177% 
[epoch:15, iter:12101] avg_LOSS: 0.031 | avg_ACC: 99.175% 
[epoch:15, iter:12102] avg_LOSS: 0.031 | avg_ACC: 99.160% 
[epoch:15, iter:12103] avg_LOSS: 0.031 | avg_ACC: 99.162% 
[epoch:15, iter:12104] avg_LOSS: 0.031 | avg_ACC: 99.164% 
[epoch:15, iter:12105] avg_LOSS: 0.031 | avg_ACC: 99.162% 
[epoch:15, iter:12106] avg_LOSS: 0.031 | avg_ACC: 99.161% 
[epoch:15, iter:12107] avg_LOSS: 0.031 | avg_ACC: 99.159% 
[epoch:15, iter:12108] avg_LOSS: 0.031 | avg_ACC: 99.157% 
[epoch:15, iter:12109] avg_LOSS: 0.031 | avg_ACC: 99.151% 
[epoch:15, iter:12110] avg_LOSS: 0.031 | avg_ACC: 99.153% 
[epoch:15, iter:12111] avg_LOSS: 0.031 | avg_ACC: 99.151% 
[epoch:15, iter:12112] avg_LOSS: 0.031 | avg_ACC: 99.153% 
[epoch:15, iter:12113] avg_LOSS: 0.031 | avg_ACC: 99.156% 
[epoch:15, iter:12114] avg_LOSS: 0.031 | avg_ACC: 99.154% 
[epoch:15, iter:12115] avg_LOSS: 0.031 | avg_ACC: 99.152% 
[epoch:15, iter:12116] avg_LOSS: 0.031 | avg_ACC: 99.150% 
[epoch:15, iter:12117] avg_LOSS: 0.031 | avg_ACC: 99.152% 
[epoch:15, iter:12118] avg_LOSS: 0.031 | avg_ACC: 99.154% 
[epoch:15, iter:12119] avg_LOSS: 0.031 | avg_ACC: 99.156% 
[epoch:15, iter:12120] avg_LOSS: 0.031 | avg_ACC: 99.159% 
[epoch:15, iter:12121] avg_LOSS: 0.031 | avg_ACC: 99.157% 
[epoch:15, iter:12122] avg_LOSS: 0.031 | avg_ACC: 99.159% 
[epoch:15, iter:12123] avg_LOSS: 0.031 | avg_ACC: 99.153% 
[epoch:15, iter:12124] avg_LOSS: 0.031 | avg_ACC: 99.147% 
[epoch:15, iter:12125] avg_LOSS: 0.031 | avg_ACC: 99.146% 
[epoch:15, iter:12126] avg_LOSS: 0.031 | avg_ACC: 99.148% 
[epoch:15, iter:12127] avg_LOSS: 0.031 | avg_ACC: 99.150% 
[epoch:15, iter:12128] avg_LOSS: 0.031 | avg_ACC: 99.152% 
[epoch:15, iter:12129] avg_LOSS: 0.031 | avg_ACC: 99.154% 
[epoch:15, iter:12130] avg_LOSS: 0.031 | avg_ACC: 99.156% 
[epoch:15, iter:12131] avg_LOSS: 0.031 | avg_ACC: 99.158% 
[epoch:15, iter:12132] avg_LOSS: 0.031 | avg_ACC: 99.157% 
[epoch:15, iter:12133] avg_LOSS: 0.031 | avg_ACC: 99.159% 
[epoch:15, iter:12134] avg_LOSS: 0.031 | avg_ACC: 99.149% 
[epoch:15, iter:12135] avg_LOSS: 0.031 | avg_ACC: 99.151% 
[epoch:15, iter:12136] avg_LOSS: 0.031 | avg_ACC: 99.153% 
[epoch:15, iter:12137] avg_LOSS: 0.031 | avg_ACC: 99.152% 
[epoch:15, iter:12138] avg_LOSS: 0.031 | avg_ACC: 99.154% 
[epoch:15, iter:12139] avg_LOSS: 0.031 | avg_ACC: 99.156% 
[epoch:15, iter:12140] avg_LOSS: 0.031 | avg_ACC: 99.158% 
[epoch:15, iter:12141] avg_LOSS: 0.031 | avg_ACC: 99.160% 
[epoch:15, iter:12142] avg_LOSS: 0.031 | avg_ACC: 99.158% 
[epoch:15, iter:12143] avg_LOSS: 0.031 | avg_ACC: 99.156% 
[epoch:15, iter:12144] avg_LOSS: 0.031 | avg_ACC: 99.155% 
[epoch:15, iter:12145] avg_LOSS: 0.031 | avg_ACC: 99.153% 
[epoch:15, iter:12146] avg_LOSS: 0.031 | avg_ACC: 99.151% 
[epoch:15, iter:12147] avg_LOSS: 0.031 | avg_ACC: 99.153% 
[epoch:15, iter:12148] avg_LOSS: 0.031 | avg_ACC: 99.155% 
[epoch:15, iter:12149] avg_LOSS: 0.031 | avg_ACC: 99.153% 
[epoch:15, iter:12150] avg_LOSS: 0.031 | avg_ACC: 99.152% 
[epoch:15, iter:12151] avg_LOSS: 0.031 | avg_ACC: 99.150% 
[epoch:15, iter:12152] avg_LOSS: 0.031 | avg_ACC: 99.152% 
[epoch:15, iter:12153] avg_LOSS: 0.031 | avg_ACC: 99.150% 
[epoch:15, iter:12154] avg_LOSS: 0.031 | avg_ACC: 99.145% 
[epoch:15, iter:12155] avg_LOSS: 0.031 | avg_ACC: 99.147% 
[epoch:15, iter:12156] avg_LOSS: 0.031 | avg_ACC: 99.149% 
[epoch:15, iter:12157] avg_LOSS: 0.031 | avg_ACC: 99.144% 
[epoch:15, iter:12158] avg_LOSS: 0.031 | avg_ACC: 99.142% 
[epoch:15, iter:12159] avg_LOSS: 0.031 | avg_ACC: 99.137% 
[epoch:15, iter:12160] avg_LOSS: 0.031 | avg_ACC: 99.135% 
[epoch:15, iter:12161] avg_LOSS: 0.031 | avg_ACC: 99.137% 
[epoch:15, iter:12162] avg_LOSS: 0.031 | avg_ACC: 99.139% 
[epoch:15, iter:12163] avg_LOSS: 0.031 | avg_ACC: 99.134% 
[epoch:15, iter:12164] avg_LOSS: 0.031 | avg_ACC: 99.136% 
[epoch:15, iter:12165] avg_LOSS: 0.031 | avg_ACC: 99.138% 
[epoch:15, iter:12166] avg_LOSS: 0.031 | avg_ACC: 99.140% 
[epoch:15, iter:12167] avg_LOSS: 0.031 | avg_ACC: 99.142% 
[epoch:15, iter:12168] avg_LOSS: 0.031 | avg_ACC: 99.140% 
[epoch:15, iter:12169] avg_LOSS: 0.031 | avg_ACC: 99.142% 
[epoch:15, iter:12170] avg_LOSS: 0.031 | avg_ACC: 99.141% 
[epoch:15, iter:12171] avg_LOSS: 0.031 | avg_ACC: 99.143% 
[epoch:15, iter:12172] avg_LOSS: 0.031 | avg_ACC: 99.145% 
[epoch:15, iter:12173] avg_LOSS: 0.031 | avg_ACC: 99.143% 
[epoch:15, iter:12174] avg_LOSS: 0.031 | avg_ACC: 99.145% 
[epoch:15, iter:12175] avg_LOSS: 0.031 | avg_ACC: 99.143% 
[epoch:15, iter:12176] avg_LOSS: 0.031 | avg_ACC: 99.138% 
[epoch:15, iter:12177] avg_LOSS: 0.031 | avg_ACC: 99.140% 
[epoch:15, iter:12178] avg_LOSS: 0.031 | avg_ACC: 99.142% 
[epoch:15, iter:12179] avg_LOSS: 0.031 | avg_ACC: 99.140% 
[epoch:15, iter:12180] avg_LOSS: 0.031 | avg_ACC: 99.139% 
[epoch:15, iter:12181] avg_LOSS: 0.031 | avg_ACC: 99.141% 
[epoch:15, iter:12182] avg_LOSS: 0.031 | avg_ACC: 99.132% 
[epoch:15, iter:12183] avg_LOSS: 0.031 | avg_ACC: 99.131% 
[epoch:15, iter:12184] avg_LOSS: 0.031 | avg_ACC: 99.133% 
[epoch:15, iter:12185] avg_LOSS: 0.031 | avg_ACC: 99.135% 
[epoch:15, iter:12186] avg_LOSS: 0.031 | avg_ACC: 99.137% 
[epoch:15, iter:12187] avg_LOSS: 0.031 | avg_ACC: 99.138% 
[epoch:15, iter:12188] avg_LOSS: 0.031 | avg_ACC: 99.137% 
[epoch:15, iter:12189] avg_LOSS: 0.031 | avg_ACC: 99.135% 
[epoch:15, iter:12190] avg_LOSS: 0.031 | avg_ACC: 99.130% 
[epoch:15, iter:12191] avg_LOSS: 0.031 | avg_ACC: 99.132% 
[epoch:15, iter:12192] avg_LOSS: 0.031 | avg_ACC: 99.134% 
[epoch:15, iter:12193] avg_LOSS: 0.031 | avg_ACC: 99.133% 
[epoch:15, iter:12194] avg_LOSS: 0.031 | avg_ACC: 99.131% 
[epoch:15, iter:12195] avg_LOSS: 0.031 | avg_ACC: 99.130% 
[epoch:15, iter:12196] avg_LOSS: 0.031 | avg_ACC: 99.132% 
[epoch:15, iter:12197] avg_LOSS: 0.031 | avg_ACC: 99.127% 
[epoch:15, iter:12198] avg_LOSS: 0.031 | avg_ACC: 99.129% 
[epoch:15, iter:12199] avg_LOSS: 0.031 | avg_ACC: 99.130% 
[epoch:15, iter:12200] avg_LOSS: 0.031 | avg_ACC: 99.132% 
[epoch:15, iter:12201] avg_LOSS: 0.031 | avg_ACC: 99.134% 
[epoch:15, iter:12202] avg_LOSS: 0.031 | avg_ACC: 99.136% 
[epoch:15, iter:12203] avg_LOSS: 0.031 | avg_ACC: 99.131% 
[epoch:15, iter:12204] avg_LOSS: 0.031 | avg_ACC: 99.130% 
[epoch:15, iter:12205] avg_LOSS: 0.031 | avg_ACC: 99.128% 
[epoch:15, iter:12206] avg_LOSS: 0.031 | avg_ACC: 99.124% 
[epoch:15, iter:12207] avg_LOSS: 0.031 | avg_ACC: 99.125% 
[epoch:15, iter:12208] avg_LOSS: 0.031 | avg_ACC: 99.127% 
[epoch:15, iter:12209] avg_LOSS: 0.031 | avg_ACC: 99.129% 
[epoch:15, iter:12210] avg_LOSS: 0.031 | avg_ACC: 99.128% 
[epoch:15, iter:12211] avg_LOSS: 0.031 | avg_ACC: 99.129% 
[epoch:15, iter:12212] avg_LOSS: 0.031 | avg_ACC: 99.131% 
[epoch:15, iter:12213] avg_LOSS: 0.031 | avg_ACC: 99.127% 
[epoch:15, iter:12214] avg_LOSS: 0.031 | avg_ACC: 99.128% 
[epoch:15, iter:12215] avg_LOSS: 0.031 | avg_ACC: 99.130% 
[epoch:15, iter:12216] avg_LOSS: 0.031 | avg_ACC: 99.132% 
[epoch:15, iter:12217] avg_LOSS: 0.031 | avg_ACC: 99.131% 
[epoch:15, iter:12218] avg_LOSS: 0.031 | avg_ACC: 99.132% 
[epoch:15, iter:12219] avg_LOSS: 0.031 | avg_ACC: 99.134% 
[epoch:15, iter:12220] avg_LOSS: 0.031 | avg_ACC: 99.136% 
[epoch:15, iter:12221] avg_LOSS: 0.031 | avg_ACC: 99.138% 
[epoch:15, iter:12222] avg_LOSS: 0.031 | avg_ACC: 99.133% 
[epoch:15, iter:12223] avg_LOSS: 0.031 | avg_ACC: 99.132% 
[epoch:15, iter:12224] avg_LOSS: 0.031 | avg_ACC: 99.130% 
[epoch:15, iter:12225] avg_LOSS: 0.031 | avg_ACC: 99.132% 
[epoch:15, iter:12226] avg_LOSS: 0.031 | avg_ACC: 99.134% 
[epoch:15, iter:12227] avg_LOSS: 0.031 | avg_ACC: 99.132% 
[epoch:15, iter:12228] avg_LOSS: 0.031 | avg_ACC: 99.134% 
[epoch:15, iter:12229] avg_LOSS: 0.031 | avg_ACC: 99.130% 
[epoch:15, iter:12230] avg_LOSS: 0.031 | avg_ACC: 99.128% 
[epoch:15, iter:12231] avg_LOSS: 0.031 | avg_ACC: 99.124% 
[epoch:15, iter:12232] avg_LOSS: 0.031 | avg_ACC: 99.125% 
[epoch:15, iter:12233] avg_LOSS: 0.031 | avg_ACC: 99.124% 
[epoch:15, iter:12234] avg_LOSS: 0.031 | avg_ACC: 99.126% 
[epoch:15, iter:12235] avg_LOSS: 0.031 | avg_ACC: 99.124% 
[epoch:15, iter:12236] avg_LOSS: 0.031 | avg_ACC: 99.126% 
[epoch:15, iter:12237] avg_LOSS: 0.031 | avg_ACC: 99.125% 
[epoch:15, iter:12238] avg_LOSS: 0.031 | avg_ACC: 99.120% 
[epoch:15, iter:12239] avg_LOSS: 0.031 | avg_ACC: 99.122% 
[epoch:15, iter:12240] avg_LOSS: 0.031 | avg_ACC: 99.124% 
[epoch:15, iter:12241] avg_LOSS: 0.031 | avg_ACC: 99.122% 
[epoch:15, iter:12242] avg_LOSS: 0.031 | avg_ACC: 99.121% 
[epoch:15, iter:12243] avg_LOSS: 0.031 | avg_ACC: 99.123% 
[epoch:15, iter:12244] avg_LOSS: 0.031 | avg_ACC: 99.121% 
[epoch:15, iter:12245] avg_LOSS: 0.031 | avg_ACC: 99.117% 
[epoch:15, iter:12246] avg_LOSS: 0.031 | avg_ACC: 99.107% 
[epoch:15, iter:12247] avg_LOSS: 0.031 | avg_ACC: 99.108% 
[epoch:15, iter:12248] avg_LOSS: 0.031 | avg_ACC: 99.107% 
[epoch:15, iter:12249] avg_LOSS: 0.031 | avg_ACC: 99.106% 
[epoch:15, iter:12250] avg_LOSS: 0.031 | avg_ACC: 99.105% 
[epoch:15, iter:12251] avg_LOSS: 0.031 | avg_ACC: 99.103% 
[epoch:15, iter:12252] avg_LOSS: 0.031 | avg_ACC: 99.102% 
[epoch:15, iter:12253] avg_LOSS: 0.031 | avg_ACC: 99.098% 
[epoch:15, iter:12254] avg_LOSS: 0.031 | avg_ACC: 99.099% 
[epoch:15, iter:12255] avg_LOSS: 0.031 | avg_ACC: 99.101% 
[epoch:15, iter:12256] avg_LOSS: 0.031 | avg_ACC: 99.103% 
[epoch:15, iter:12257] avg_LOSS: 0.031 | avg_ACC: 99.105% 
[epoch:15, iter:12258] avg_LOSS: 0.031 | avg_ACC: 99.106% 
[epoch:15, iter:12259] avg_LOSS: 0.031 | avg_ACC: 99.108% 
[epoch:15, iter:12260] avg_LOSS: 0.031 | avg_ACC: 99.107% 
[epoch:15, iter:12261] avg_LOSS: 0.031 | avg_ACC: 99.108% 
[epoch:15, iter:12262] avg_LOSS: 0.031 | avg_ACC: 99.110% 
[epoch:15, iter:12263] avg_LOSS: 0.031 | avg_ACC: 99.112% 
[epoch:15, iter:12264] avg_LOSS: 0.031 | avg_ACC: 99.113% 
[epoch:15, iter:12265] avg_LOSS: 0.031 | avg_ACC: 99.115% 
[epoch:15, iter:12266] avg_LOSS: 0.031 | avg_ACC: 99.114% 
[epoch:15, iter:12267] avg_LOSS: 0.031 | avg_ACC: 99.115% 
[epoch:15, iter:12268] avg_LOSS: 0.031 | avg_ACC: 99.111% 
[epoch:15, iter:12269] avg_LOSS: 0.031 | avg_ACC: 99.113% 
[epoch:15, iter:12270] avg_LOSS: 0.031 | avg_ACC: 99.112% 
[epoch:15, iter:12271] avg_LOSS: 0.031 | avg_ACC: 99.110% 
[epoch:15, iter:12272] avg_LOSS: 0.031 | avg_ACC: 99.109% 
[epoch:15, iter:12273] avg_LOSS: 0.031 | avg_ACC: 99.111% 
[epoch:15, iter:12274] avg_LOSS: 0.031 | avg_ACC: 99.104% 
[epoch:15, iter:12275] avg_LOSS: 0.031 | avg_ACC: 99.106% 
[epoch:15, iter:12276] avg_LOSS: 0.031 | avg_ACC: 99.104% 
[epoch:15, iter:12277] avg_LOSS: 0.031 | avg_ACC: 99.103% 
[epoch:15, iter:12278] avg_LOSS: 0.031 | avg_ACC: 99.105% 
[epoch:15, iter:12279] avg_LOSS: 0.031 | avg_ACC: 99.106% 
[epoch:15, iter:12280] avg_LOSS: 0.031 | avg_ACC: 99.105% 
[epoch:15, iter:12281] avg_LOSS: 0.031 | avg_ACC: 99.107% 
[epoch:15, iter:12282] avg_LOSS: 0.031 | avg_ACC: 99.097% 
[epoch:15, iter:12283] avg_LOSS: 0.031 | avg_ACC: 99.099% 
[epoch:15, iter:12284] avg_LOSS: 0.031 | avg_ACC: 99.092% 
[epoch:15, iter:12285] avg_LOSS: 0.031 | avg_ACC: 99.093% 
[epoch:15, iter:12286] avg_LOSS: 0.031 | avg_ACC: 99.095% 
[epoch:15, iter:12287] avg_LOSS: 0.031 | avg_ACC: 99.091% 
[epoch:15, iter:12288] avg_LOSS: 0.031 | avg_ACC: 99.090% 
[epoch:15, iter:12289] avg_LOSS: 0.031 | avg_ACC: 99.092% 
[epoch:15, iter:12290] avg_LOSS: 0.031 | avg_ACC: 99.093% 
[epoch:15, iter:12291] avg_LOSS: 0.031 | avg_ACC: 99.095% 
[epoch:15, iter:12292] avg_LOSS: 0.031 | avg_ACC: 99.094% 
[epoch:15, iter:12293] avg_LOSS: 0.031 | avg_ACC: 99.087% 
[epoch:15, iter:12294] avg_LOSS: 0.031 | avg_ACC: 99.089% 
[epoch:15, iter:12295] avg_LOSS: 0.031 | avg_ACC: 99.085% 
[epoch:15, iter:12296] avg_LOSS: 0.031 | avg_ACC: 99.086% 
[epoch:15, iter:12297] avg_LOSS: 0.031 | avg_ACC: 99.085% 
[epoch:15, iter:12298] avg_LOSS: 0.031 | avg_ACC: 99.087% 
[epoch:15, iter:12299] avg_LOSS: 0.031 | avg_ACC: 99.088% 
[epoch:15, iter:12300] avg_LOSS: 0.031 | avg_ACC: 99.087% 
[epoch:15, iter:12301] avg_LOSS: 0.032 | avg_ACC: 99.078% 
[epoch:15, iter:12302] avg_LOSS: 0.032 | avg_ACC: 99.071% 
[epoch:15, iter:12303] avg_LOSS: 0.032 | avg_ACC: 99.067% 
[epoch:15, iter:12304] avg_LOSS: 0.032 | avg_ACC: 99.069% 
[epoch:15, iter:12305] avg_LOSS: 0.032 | avg_ACC: 99.068% 
[epoch:15, iter:12306] avg_LOSS: 0.032 | avg_ACC: 99.070% 
[epoch:15, iter:12307] avg_LOSS: 0.032 | avg_ACC: 99.063% 
[epoch:15, iter:12308] avg_LOSS: 0.032 | avg_ACC: 99.065% 
[epoch:15, iter:12309] avg_LOSS: 0.032 | avg_ACC: 99.061% 
[epoch:15, iter:12310] avg_LOSS: 0.032 | avg_ACC: 99.060% 
[epoch:15, iter:12311] avg_LOSS: 0.032 | avg_ACC: 99.061% 
[epoch:15, iter:12312] avg_LOSS: 0.032 | avg_ACC: 99.063% 
[epoch:15, iter:12313] avg_LOSS: 0.032 | avg_ACC: 99.059% 
[epoch:15, iter:12314] avg_LOSS: 0.032 | avg_ACC: 99.061% 
[epoch:15, iter:12315] avg_LOSS: 0.032 | avg_ACC: 99.060% 
[epoch:15, iter:12316] avg_LOSS: 0.032 | avg_ACC: 99.061% 
[epoch:15, iter:12317] avg_LOSS: 0.032 | avg_ACC: 99.060% 
[epoch:15, iter:12318] avg_LOSS: 0.032 | avg_ACC: 99.059% 
[epoch:15, iter:12319] avg_LOSS: 0.032 | avg_ACC: 99.058% 
[epoch:15, iter:12320] avg_LOSS: 0.032 | avg_ACC: 99.052% 
[epoch:15, iter:12321] avg_LOSS: 0.032 | avg_ACC: 99.046% 
[epoch:15, iter:12322] avg_LOSS: 0.032 | avg_ACC: 99.042% 
[epoch:15, iter:12323] avg_LOSS: 0.032 | avg_ACC: 99.041% 
[epoch:15, iter:12324] avg_LOSS: 0.032 | avg_ACC: 99.037% 
[epoch:15, iter:12325] avg_LOSS: 0.032 | avg_ACC: 99.031% 
[epoch:15, iter:12326] avg_LOSS: 0.032 | avg_ACC: 99.033% 
[epoch:15, iter:12327] avg_LOSS: 0.032 | avg_ACC: 99.034% 
[epoch:15, iter:12328] avg_LOSS: 0.032 | avg_ACC: 99.033% 
[epoch:15, iter:12329] avg_LOSS: 0.032 | avg_ACC: 99.035% 
[epoch:15, iter:12330] avg_LOSS: 0.032 | avg_ACC: 99.036% 
